LinksNoQuotes,Country,Region,State,Date,Type_Subset,FileType
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-07-02/visualisations/neighbourhoods.geojson,united-states,ca,san-francisco,42553,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-07-02/visualisations/reviews.csv,united-states,ca,san-francisco,42553,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/santa-cruz-county/2015-10-15/data/calendar.csv.gz,united-states,ca,santa-cruz-county,42292,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/santa-cruz-county/2015-10-15/data/listings.csv.gz,united-states,ca,santa-cruz-county,42292,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/santa-cruz-county/2015-10-15/data/reviews.csv.gz,united-states,ca,santa-cruz-county,42292,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/santa-cruz-county/2015-10-15/visualisations/listings.csv,united-states,ca,santa-cruz-county,42292,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/santa-cruz-county/2015-10-15/visualisations/neighbourhoods.csv,united-states,ca,santa-cruz-county,42292,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/santa-cruz-county/2015-10-15/visualisations/neighbourhoods.geojson,united-states,ca,santa-cruz-county,42292,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/santa-cruz-county/2015-10-15/visualisations/reviews.csv,united-states,ca,santa-cruz-county,42292,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/co/denver/2016-05-16/data/calendar.csv.gz,united-states,co,denver,42506,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/co/denver/2016-05-16/data/listings.csv.gz,united-states,co,denver,42506,data,listings.csv.gz
http://data.insideairbnb.com/united-states/co/denver/2016-05-16/data/reviews.csv.gz,united-states,co,denver,42506,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/co/denver/2016-05-16/visualisations/listings.csv,united-states,co,denver,42506,visualisations,listings.csv
http://data.insideairbnb.com/united-states/co/denver/2016-05-16/visualisations/neighbourhoods.csv,united-states,co,denver,42506,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/co/denver/2016-05-16/visualisations/neighbourhoods.geojson,united-states,co,denver,42506,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/co/denver/2016-05-16/visualisations/reviews.csv,united-states,co,denver,42506,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/dc/washington-dc/2015-10-03/data/calendar.csv.gz,united-states,dc,washington-dc,42280,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/dc/washington-dc/2015-10-03/data/listings.csv.gz,united-states,dc,washington-dc,42280,data,listings.csv.gz
http://data.insideairbnb.com/united-states/dc/washington-dc/2015-10-03/data/reviews.csv.gz,united-states,dc,washington-dc,42280,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/dc/washington-dc/2015-10-03/visualisations/listings.csv,united-states,dc,washington-dc,42280,visualisations,listings.csv
http://data.insideairbnb.com/united-states/dc/washington-dc/2015-10-03/visualisations/neighbourhoods.csv,united-states,dc,washington-dc,42280,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/dc/washington-dc/2015-10-03/visualisations/neighbourhoods.geojson,united-states,dc,washington-dc,42280,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/il/chicago/2015-10-03/data/calendar.csv.gz,united-states,il,chicago,42280,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/il/chicago/2015-10-03/data/listings.csv.gz,united-states,il,chicago,42280,data,listings.csv.gz
http://data.insideairbnb.com/united-states/il/chicago/2015-10-03/data/reviews.csv.gz,united-states,il,chicago,42280,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/il/chicago/2015-10-03/visualisations/listings.csv,united-states,il,chicago,42280,visualisations,listings.csv
http://data.insideairbnb.com/united-states/il/chicago/2015-10-03/visualisations/neighbourhoods.csv,united-states,il,chicago,42280,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/il/chicago/2015-10-03/visualisations/neighbourhoods.geojson,united-states,il,chicago,42280,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/il/chicago/2015-10-03/visualisations/reviews.csv,united-states,il,chicago,42280,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2015-06-05/data/calendar.csv.gz,united-states,la,new-orleans,42160,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2015-06-05/data/listings.csv.gz,united-states,la,new-orleans,42160,data,listings.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2015-06-05/data/reviews.csv.gz,united-states,la,new-orleans,42160,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2015-06-05/visualisations/listings.csv,united-states,la,new-orleans,42160,visualisations,listings.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2015-06-05/visualisations/neighbourhoods.csv,united-states,la,new-orleans,42160,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2015-06-05/visualisations/neighbourhoods.geojson,united-states,la,new-orleans,42160,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/la/new-orleans/2015-06-05/visualisations/reviews.csv,united-states,la,new-orleans,42160,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2015-09-02/data/calendar.csv.gz,united-states,la,new-orleans,42249,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2015-09-02/data/listings.csv.gz,united-states,la,new-orleans,42249,data,listings.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2015-09-02/data/reviews.csv.gz,united-states,la,new-orleans,42249,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2015-09-02/visualisations/listings.csv,united-states,la,new-orleans,42249,visualisations,listings.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2015-09-02/visualisations/neighbourhoods.csv,united-states,la,new-orleans,42249,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2015-09-02/visualisations/neighbourhoods.geojson,united-states,la,new-orleans,42249,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/la/new-orleans/2015-09-02/visualisations/reviews.csv,united-states,la,new-orleans,42249,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-02-03/data/calendar.csv.gz,united-states,la,new-orleans,42403,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-02-03/data/listings.csv.gz,united-states,la,new-orleans,42403,data,listings.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-02-03/data/reviews.csv.gz,united-states,la,new-orleans,42403,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-02-03/visualisations/listings.csv,united-states,la,new-orleans,42403,visualisations,listings.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-02-03/visualisations/neighbourhoods.csv,united-states,la,new-orleans,42403,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-02-03/visualisations/neighbourhoods.geojson,united-states,la,new-orleans,42403,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/la/new-orleans/2016-02-03/visualisations/reviews.csv,united-states,la,new-orleans,42403,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-04-05/data/calendar.csv.gz,united-states,la,new-orleans,42465,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-04-05/data/listings.csv.gz,united-states,la,new-orleans,42465,data,listings.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-04-05/data/reviews.csv.gz,united-states,la,new-orleans,42465,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-04-05/visualisations/listings.csv,united-states,la,new-orleans,42465,visualisations,listings.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-04-05/visualisations/neighbourhoods.csv,united-states,la,new-orleans,42465,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-04-05/visualisations/neighbourhoods.geojson,united-states,la,new-orleans,42465,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/la/new-orleans/2016-04-05/visualisations/reviews.csv,united-states,la,new-orleans,42465,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-05-03/data/calendar.csv.gz,united-states,la,new-orleans,42493,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-05-03/data/listings.csv.gz,united-states,la,new-orleans,42493,data,listings.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-05-03/data/reviews.csv.gz,united-states,la,new-orleans,42493,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-05-03/visualisations/listings.csv,united-states,la,new-orleans,42493,visualisations,listings.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-05-03/visualisations/neighbourhoods.csv,united-states,la,new-orleans,42493,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-05-03/visualisations/neighbourhoods.geojson,united-states,la,new-orleans,42493,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/la/new-orleans/2016-05-03/visualisations/reviews.csv,united-states,la,new-orleans,42493,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-06-03/data/calendar.csv.gz,united-states,la,new-orleans,42524,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-06-03/data/listings.csv.gz,united-states,la,new-orleans,42524,data,listings.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-06-03/data/reviews.csv.gz,united-states,la,new-orleans,42524,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-06-03/visualisations/listings.csv,united-states,la,new-orleans,42524,visualisations,listings.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-06-03/visualisations/neighbourhoods.csv,united-states,la,new-orleans,42524,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-06-03/visualisations/neighbourhoods.geojson,united-states,la,new-orleans,42524,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/la/new-orleans/2016-06-03/visualisations/reviews.csv,united-states,la,new-orleans,42524,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-10-03/data/calendar.csv.gz,united-states,la,new-orleans,42646,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-10-03/data/listings.csv.gz,united-states,la,new-orleans,42646,data,listings.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-10-03/data/reviews.csv.gz,united-states,la,new-orleans,42646,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/la/new-orleans/2016-10-03/visualisations/listings.csv,united-states,la,new-orleans,42646,visualisations,listings.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-10-03/visualisations/neighbourhoods.csv,united-states,la,new-orleans,42646,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/la/new-orleans/2016-10-03/visualisations/neighbourhoods.geojson,united-states,la,new-orleans,42646,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/la/new-orleans/2016-10-03/visualisations/reviews.csv,united-states,la,new-orleans,42646,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ma/boston/2015-10-03/data/calendar.csv.gz,united-states,ma,boston,42280,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ma/boston/2015-10-03/data/listings.csv.gz,united-states,ma,boston,42280,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ma/boston/2015-10-03/data/reviews.csv.gz,united-states,ma,boston,42280,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ma/boston/2015-10-03/visualisations/listings.csv,united-states,ma,boston,42280,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ma/boston/2015-10-03/visualisations/neighbourhoods.csv,united-states,ma,boston,42280,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ma/boston/2015-10-03/visualisations/neighbourhoods.geojson,united-states,ma,boston,42280,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ma/boston/2015-10-03/visualisations/reviews.csv,united-states,ma,boston,42280,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ma/boston/2016-09-07/data/calendar.csv.gz,united-states,ma,boston,42620,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ma/boston/2016-09-07/data/listings.csv.gz,united-states,ma,boston,42620,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ma/boston/2016-09-07/data/reviews.csv.gz,united-states,ma,boston,42620,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ma/boston/2016-09-07/visualisations/listings.csv,united-states,ma,boston,42620,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ma/boston/2016-09-07/visualisations/neighbourhoods.csv,united-states,ma,boston,42620,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ma/boston/2016-09-07/visualisations/neighbourhoods.geojson,united-states,ma,boston,42620,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ma/boston/2016-09-07/visualisations/reviews.csv,united-states,ma,boston,42620,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/nc/asheville/2016-04-18/data/calendar.csv.gz,united-states,nc,asheville,42478,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/nc/asheville/2016-04-18/data/reviews.csv.gz,united-states,nc,asheville,42478,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/nc/asheville/2016-04-18/visualisations/listings.csv,united-states,nc,asheville,42478,visualisations,listings.csv
http://data.insideairbnb.com/united-states/nc/asheville/2016-04-18/visualisations/neighbourhoods.csv,united-states,nc,asheville,42478,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/nc/asheville/2016-04-18/visualisations/neighbourhoods.geojson,united-states,nc,asheville,42478,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/nc/asheville/2016-04-18/visualisations/reviews.csv,united-states,nc,asheville,42478,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-01-01/data/calendar.csv.gz,united-states,ny,new-york-city,42005,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-01-01/data/listings.csv.gz,united-states,ny,new-york-city,42005,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-01-01/data/reviews.csv.gz,united-states,ny,new-york-city,42005,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-01-01/visualisations/listings.csv,united-states,ny,new-york-city,42005,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-01-01/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42005,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-01-01/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42005,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-01-01/visualisations/reviews.csv,united-states,ny,new-york-city,42005,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-03-01/data/calendar.csv.gz,united-states,ny,new-york-city,42064,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-03-01/data/listings.csv.gz,united-states,ny,new-york-city,42064,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-03-01/data/reviews.csv.gz,united-states,ny,new-york-city,42064,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-03-01/visualisations/listings.csv,united-states,ny,new-york-city,42064,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-03-01/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42064,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-03-01/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42064,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-03-01/visualisations/reviews.csv,united-states,ny,new-york-city,42064,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-04-01/data/calendar.csv.gz,united-states,ny,new-york-city,42095,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-04-01/data/listings.csv.gz,united-states,ny,new-york-city,42095,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-04-01/data/reviews.csv.gz,united-states,ny,new-york-city,42095,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-04-01/visualisations/listings.csv,united-states,ny,new-york-city,42095,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-04-01/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42095,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-04-01/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42095,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-04-01/visualisations/reviews.csv,united-states,ny,new-york-city,42095,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-05-01/data/calendar.csv.gz,united-states,ny,new-york-city,42125,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-05-01/data/listings.csv.gz,united-states,ny,new-york-city,42125,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-05-01/data/reviews.csv.gz,united-states,ny,new-york-city,42125,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-05-01/visualisations/listings.csv,united-states,ny,new-york-city,42125,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-05-01/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42125,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-05-01/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42125,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-05-01/visualisations/reviews.csv,united-states,ny,new-york-city,42125,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-06-01/data/calendar.csv.gz,united-states,ny,new-york-city,42156,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-06-01/data/listings.csv.gz,united-states,ny,new-york-city,42156,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-06-01/data/reviews.csv.gz,united-states,ny,new-york-city,42156,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-06-01/visualisations/listings.csv,united-states,ny,new-york-city,42156,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-06-01/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42156,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-06-01/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42156,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-06-01/visualisations/reviews.csv,united-states,ny,new-york-city,42156,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-08-01/data/calendar.csv.gz,united-states,ny,new-york-city,42217,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-08-01/data/listings.csv.gz,united-states,ny,new-york-city,42217,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-08-01/data/reviews.csv.gz,united-states,ny,new-york-city,42217,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-08-01/visualisations/listings.csv,united-states,ny,new-york-city,42217,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-08-01/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42217,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-08-01/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42217,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-08-01/visualisations/reviews.csv,united-states,ny,new-york-city,42217,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-09-01/data/calendar.csv.gz,united-states,ny,new-york-city,42248,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-09-01/data/listings.csv.gz,united-states,ny,new-york-city,42248,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-09-01/data/reviews.csv.gz,united-states,ny,new-york-city,42248,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-09-01/visualisations/listings.csv,united-states,ny,new-york-city,42248,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-09-01/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42248,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-09-01/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42248,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-09-01/visualisations/reviews.csv,united-states,ny,new-york-city,42248,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-10-01/data/calendar.csv.gz,united-states,ny,new-york-city,42278,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-10-01/data/listings.csv.gz,united-states,ny,new-york-city,42278,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-10-01/data/reviews.csv.gz,united-states,ny,new-york-city,42278,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-10-01/visualisations/listings.csv,united-states,ny,new-york-city,42278,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-10-01/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42278,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-10-01/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42278,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-10-01/visualisations/reviews.csv,united-states,ny,new-york-city,42278,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-01/data/calendar.csv.gz,united-states,ny,new-york-city,42309,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-01/data/listings.csv.gz,united-states,ny,new-york-city,42309,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-01/data/reviews.csv.gz,united-states,ny,new-york-city,42309,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-01/visualisations/listings.csv,united-states,ny,new-york-city,42309,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-01/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42309,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-01/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42309,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-01/visualisations/reviews.csv,united-states,ny,new-york-city,42309,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-20/data/calendar.csv.gz,united-states,ny,new-york-city,42328,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-20/data/listings.csv.gz,united-states,ny,new-york-city,42328,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-20/data/reviews.csv.gz,united-states,ny,new-york-city,42328,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-20/visualisations/listings.csv,united-states,ny,new-york-city,42328,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-20/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42328,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-20/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42328,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-11-20/visualisations/reviews.csv,united-states,ny,new-york-city,42328,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-12-02/data/calendar.csv.gz,united-states,ny,new-york-city,42340,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-12-02/data/listings.csv.gz,united-states,ny,new-york-city,42340,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-12-02/data/reviews.csv.gz,united-states,ny,new-york-city,42340,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-12-02/visualisations/listings.csv,united-states,ny,new-york-city,42340,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-12-02/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42340,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-12-02/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42340,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2015-12-02/visualisations/reviews.csv,united-states,ny,new-york-city,42340,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-01-01/data/calendar.csv.gz,united-states,ny,new-york-city,42370,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-01-01/data/listings.csv.gz,united-states,ny,new-york-city,42370,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-01-01/data/reviews.csv.gz,united-states,ny,new-york-city,42370,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-01-01/visualisations/listings.csv,united-states,ny,new-york-city,42370,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-01-01/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42370,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-01-01/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42370,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-01-01/visualisations/reviews.csv,united-states,ny,new-york-city,42370,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-02-02/data/calendar.csv.gz,united-states,ny,new-york-city,42402,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-02-02/data/listings.csv.gz,united-states,ny,new-york-city,42402,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-02-02/data/reviews.csv.gz,united-states,ny,new-york-city,42402,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-02-02/visualisations/listings.csv,united-states,ny,new-york-city,42402,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-02-02/visualisations/neighbourhoods.csv,united-states,ny,new-york-city,42402,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-02-02/visualisations/neighbourhoods.geojson,united-states,ny,new-york-city,42402,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ny/new-york-city/2016-02-02/visualisations/reviews.csv,united-states,ny,new-york-city,42402,visualisations,reviews.csv
